Filipe Wels;15 de junho de 2022;O app era muito bom. Até que inventaram de colocar o odioso captcha caso você erre uma vez sua senha. Ontem fiquei mais de 15 minutos tentando acessar e desisti. Além do captcha ser desnecessário (nenhum outro app de banco tem isso) colocaram de um jeito que fica impossível. Não acaba, vc seleciona as imagens e continua aparecendo mais. Um bom cartão demanda um bom app, se não tiraren o infame e desnecessário captcha vou cancelar meu cartão.
daniel araujo;12 de setembro de 2022;Um dos aplicativos mais lixos que já mexi na minha vida. Simplesmente não dá uma simples opção de mudança de endereço ou de cancelamento de cartão de crédito.
Leticia Lima;22 de outubro de 2022;Péssimo, muito ruim a central de relacionamento você passa por inúmeros menus diferentes, para poder chegar á um atendente físico. E pra completar o sistema de baixar fatura por PDF não funciona de jeito nenhum. Arrumem isso e logo de preferência !!!
Nelci Oliveira da Silva;12 de novembro de 2022;Não consigo entrar no App do cartão de crédito elo coloquei o ñ do cartão e a senha dá inválido.
Oliveira Channel;7 de novembro de 2022;Tudo ele aparece mensagem que não foi possível tente novamente!
Rodrigo Alves;21 de setembro de 2022;Péssima pois não consegui realizar o pagamento pois aparece uma mensagem dizendo q só para uso internacional e outra estão me cobrando taxa desde junho sendo q eu desbloqueio o cartão em 20/09 e ainda não conseguir passar tamanho a burocracia.
Kaiky Barros;17 de junho de 2021;O que já era ruim, ficou pior. Esse app tem poucas funções (comparando com outros app de cartões e bancos). A versão anterior já era obsoleta, essa tem uma aparência de moderno, porém é pouco funcional. Detalhes que precisamos ver não tem mais nessa nova versão. Vou cancelar esse cartão.
claret silva;14 de novembro de 2022;O aplicativo vive com problemas qdo não está travado não dá pra visualizar a fatura se funcionasse seria muito bom.
Valquiria Souza;12 de outubro de 2022;A única coisa que eu fico triste com o aplicativo é que na minha conta os limites do cartão aparece um e no aplicativo do cartão aparece outro deixa todo mundo atrapalhado
J. Ronaldo da Natividade Marinho;10 de outubro de 2022;Esta nova versão permanece com problema sério, pois, não permite baixar nem compartilhar a fatura. E apesar de intuitivo, está pouco fluido. Peca por não gerar cartão virtual dos parceiros como Amex, o que considero de grande relevância nas compras on-line, assim como um melhor detalhamento de cada compra como Horário, estabelecimento...
Wallace Araujo;5 de novembro de 2022;Bom! Mas sempre é preciso melhorar, que tal uma foto de perfil, um chat para atendimento on-line rápido, ao pagar a fatura do cartão pelo app Bradesco não está vinculando, fica carregando direto com a mensagem validação digital em andamento. Att.!!
daniel sanches (JackFaill);30 de outubro de 2022;Sistema lento, sem opção de configuração personalizada, sem acesso ao seu cartão a cada atualização
Marinês Mello da Silva;4 de novembro de 2022;Senti falta de algumas funcionalidades no app, como alterar dia do vencimento e poder controlar o limite dos cartões.
Deijane Costa;13 de novembro de 2022;Já desinstalei e instalei novamente quando abro fica vermelha a tela e nada mais. O q tá acontecendo
Um usuário do Google;28 de novembro de 2019;Demora muito tempo para atualizar o limite do cartão de crédito, após a fatura ser paga. Devia ser em tempo real a atualização, assim como no aplicativo do Nubank. E o extrato precisa ser mais detalhado e intuitivo. E o desempenho do aplicativo em geral precisa ser otimizado.
Victor Pinho;25 de agosto de 2020;Pra um app de Banco tem muitas falhas se comparado com o Nubank, por exemplo. Ele não mostra qual o saldo devedor das faturas futuras, ou seja, não consigo saber qual o valor que está parcelado nas minhas faturas futuras, algo inconcebível. Não tem notificação de gastos no cartão. Não categoriza despesas, nem possibilita essa função, nem gera gráficos de gastos. Bem fraco!
Um usuário do Google;29 de dezembro de 2018;Tava ate bom, dava pra ver a fatura e obter o código de barras, mais agora nao da mais pra ver o código de barras, aparece o total da fatura e quando clico em "pagamento da fatura", fala que "nao tem fatura pra esse cartão", sendo que existe sim pagamento. E outro erro é quando vai entrar pela digital, o app nao reconhe e fala que a senha ta errada! Ta muito ruim!!!!
Tassiana Goldoni;6 de outubro de 2022;Péssimo trava toda hora. Abre a fatura depois não volta pra.pagina inicial
Story Boosted;2 de novembro de 2022;Aplicativo de difícil entendimento entres faturas atuais, lançamentos futuros, limites disponíveis , e etc.. por conta disso vou quitar minhas faturas e parar de usar cartões Bradesco
Gabriel Rossato;21 de julho de 2022;Aplicativo bem precário, muita coisa parece ter sido feita na Gambiarra (tipo o menu pra entrar com biometria que só aparece se clicar na senha). O principal ponto de melhora seria permitir notificação de Push quando realiza compras, muito importante pra segurança do usuário. Mas não vou reclamar do Bradesco está com condições excelentes de crédito )
Jurema Ibelli;23 de fevereiro de 2022;Pensa numa coisa ruim. De repente, para de funcionar. Se está fora do ar, não informa, simplesmente fica num looping, retornando para a senha como se a mesma estivesse errada. Tive q desinstalar e instalar de novo. Que ÓDIO!!!!!!! E CONTINUO SEM SABER QUAL É O PROBLEMA... É muito difícil informar que o problema está com o App????
uiny gabriela;10 de outubro de 2022;Aplicativo péssimo trava toda hora, não consigo nem ao menos ver a fatura do meu cartão, horroroso queria dar menos 1 estrela porém não é possível
Rodrigo Farias;11 de agosto de 2022;Funções simples como o bloqueio temporário não estão disponíveis. Além disso, demoram quase dois dias para as compras aparecerem no extrato. Para um app de cartão de crédito, deixa demais a desejar.
TiRusso;27 de outubro de 2022;O PIOR appda Playstore.Tento realizar pagamentos e verificar os saldos e não consigo.Sem contar que fo nada,ele não aceita mais seu cadastro biométrico e nem a senha. Mesmo reinstalando...Um lixo de app.Infelizmente AINDA tenho que tentar usá lo.😡😡😡😡
Marco César R. Martins;9 de novembro de 2022;Desde a última atualização o aplicativo não abre aba fatura e trava. Não aparece as previsões de valor da fatura também.
Douglas Gonçalves;25 de março de 2021;O aplicativo é razoável. Não é muito intuitivo. Sugestão: mostrar os pontos do cartão no aplicativo e facilitar caso eu queira, por exemplo, adiantar parcelas de alguma compra no cartão. Não temos essa opção.
daniel curt schmal;21 de outubro de 2022;A opção FATURA PDF não consigo baixar nem enviar para email e impressao
Um usuário do Google;14 de abril de 2020;Infelizmente deixa muito a desejar esse App, primeiro por que diz que dá pra acompanhar suas parcelas futuras quando vc vai olhar não aparece nada, também diz que sua fatura está fechada e informa o vencimento, mas quando vc paga a fatura App não informa que recebeu o pagamento e nem da baixa. Acredito que vcs poderiam fazer um App melhor e poderiam se inspirar no App do cartão Nubank que é excelente.
Monica Camargo;4 de novembro de 2022;Não serve para nada. O app do banco oferece mais possibilidades.
ALLYSON CAMPELO;3 de outubro de 2022;Excelente. Porém meu está aparecendo errado no app. Escreve-se assim: "Allyson"
Elias José Cruz;9 de julho de 2021;A nova versão é muito boa, porém apresenta vários bugs. Tive probenas no acesso, e ao tentar pagar uma fatura através do app Bradesco no próprio disponível no app Bradesco cartões, não dá certo. Fica em um loop infinito tentando abrir o app da Bradesco (Internet banking) Mas acredito que vão corrigir esses bugs.
Paulo Santos;10 de novembro de 2022;Aplicativo era mto bom fizeram uma tal atualização nele fico tão ruim q ta quase impossivel mexer nele quase desistindo desda conta já
Alexandre Guedes;8 de novembro de 2022;Está piscando o tempo todo quando vai pra opção fatura
Samuel Bezerra;13 de junho de 2022;App está mudando, com algumas alterações positivas mas ainda NÃO permite gerar CARTÃO VIRTUAL RECORRENTE que é essencial para assinaturas de serviço mensal por exemplo. Atualmente precisa usar a numeração do cartão físico para compras online recorrentes gerando certa insegurança. O app dispõe do cartão virtual somente para usar única vez em compras online. Quase 90% dos outros bancos já tem a função de CARTÃO VIRTUAL RECORRENTE também nos apps. Outra função interessante seria BLOQUEIO TEMPORÁRIO
iran;14 de setembro de 2022;Péssimo aplicativo pra resolver algo referente a compras indesejáveis. O aplicativo tem que ser pra facilitar não pra complicar.
Camila Souza;26 de setembro de 2022;O aplicativo é péssimo. Não consigo nem se quer abrir meu perfil, todas as vezes que preciso entrar tenho que desinstalar e instalar novamente para conseguir entrar somente uma única vez. Além disso o App falta coisas básicas como poder mudar a data de vencimento da fatura por exemplo e não facilita em nada nenhuma ação que seja necessária.
Eunice Santos;10 de outubro de 2022;os meus botões de baixar as faturas em PDF não estão funcionando,não estou conseguindo baixar a minha fatura, por favor se puderem corrijam esse bug!!
Pâmela Oliveira;15 de dezembro de 2021;Não atualiza as informações rápidas, não tem opção de adiantar fatura parcialmente. Todos os meses pago adiantado e fica de um mês para o outro confusa a fatura sem atualizar direito. Horrível! E essa inteligência artificial não tem nada de inteligente, horrível também.
Gabriel De Moura;30 de setembro de 2022;Nao consigo acessar, nao esta entrando, vc digita a senha mas nao direciona. Tento refazer a senha e aparece uma mensagensinha que diz: Algo deu errado tente novamente mais tarde.
Ewerton Santos;3 de setembro de 2022;Horrível Tem que melhorar e muito ! Travamento e lentidão são os principais defeitos.
Jose adelson nunes Lima;31 de outubro de 2022;Não estou gostando deste aplicativo, só pede para digitar a senha e é sempre a mesma coisa, só pedindo a senha e mais nada.
Lilian Ferreira;9 de outubro de 2022;Achei bastante funcional. Se tiver algum problema volto a avaliar
Matheus Rafael França Machado;17 de setembro de 2022;Horrível.... Por isto estão perdendo para os banco digitais... Não consigo acessar funcionalidade outros no app para ver cartão online, fala para ligar para central de atendimento... Qual sentido do app? Ver saldo apenas não resolve nada.
Carlos Eduardo;5 de julho de 2022;Desde anteontem, na hora de entrar no app, dá erro. Apenas diz que alguma coisa deu errado e que tentasse novamente mais tarde. Já fiz isso inúmeras vezes, já desinstalei e instalei mais de 7 vezes o aplicativo, e NA-DA. Dando erro da mesma forma. Não consigo acessar minha fatura, não consigo ver a fatura do mês que vem, não consigo NA-DA com esse aplicativo.
Vilma Nunes;8 de novembro de 2022;Ñ consigo adcionar outro cartão, pois ñ tem essa opção e toda vez que vou abrir o aplicativo tenho que desinstalar e instalar novamente pq a senha nunca entra
Kleber Silva;6 de setembro de 2022;Trava muito, não consigo gerar minha fatura em PDF ou Excel e muito menos baixar o arquivo. Estou decepcionado!
Vilmar Alves;26 de maio de 2022;Terrível, simplesmente não funciona. Não consigo terminar o cadastro, se sai não consegue entrar de novo. Pede para enviar a foto do documento, mas não aparece o botão para anexar. Não sai da tela de login, coloca a senha aparece um ícone verde como que autênticou mas não entra no app.
Elaine de Nazaré Souza Rodrigues da Costa;21 de outubro de 2022;Precisa atualizar para pagamento via PIX e opção de cartão virtual, mais segurança para compras. Outros apps de cartões/bancos são bem mais atrativos e menos confusos. Atualizam quase que instantâneamente após o pagamento de fatura, mas não esse. Você paga no início do mês e fica o mês inteiro como fatura por pagar e recebendo SMS. 😒
Normando Araújo;2 de setembro de 2022;Péssima App horrível. Nada intuitivo, não tem a fatura para imprimir em formato original de uma fatura, não antecipa pagamento... simplesmente horrível.
Marcio Palmeirense Verdão;8 de julho de 2022;O aplicativo não mudava de um cartão para outro, dava erro, aí limpei o cachê e o armazenamento, deletei o aplicativo e instalei de novo e configurei, e deu tudo certo, voltou a funcionar perfeitamente como antes, o aplicativo é nota 1.000, tem todas as informações e simples de usar, meus parabéns aos desenvolvedores Funciona perfeitamente em conjunto com o app internet banking Bradesco, excelente!!
Juliano Januzzi;29 de outubro de 2022;Aplicativo muito pesado com muitas telas pra se chegar onde se quer
Claudio wolf;28 de setembro de 2022;Como sempre, BRADESCO Piorando. 12 anos de fidelidade que nao sevem para nada. O PIX mais lento que existe, falar com um humano quase impossível. Extravio de cartão 15 dias p receber o novo, quando recebe nao funciona.....
Marcos Costa;6 de fevereiro de 2021;APP não funciona! Instalei pra poder gerenciar um cartão, porém você tecla no botão cadastrar e nada acontece. Agora vou desinstalar pra não ficar com o App ocupando espaço da memória do celular. Não sei como nos fazem perder tempo com programas que não funcionam. Decepcionante!
Gilmar Gois;4 de setembro de 2022;Funcional, de fácil acessibilidade às informações.
Cleiton Fraga;27 de abril de 2022;Cartão bom! Porém, Uso sempre quase 90% do cartão, sempre pago certinho e não aumentam meu limite. Tenho que ficar esperando a fatura fechar pra eu poder pagar e aí sim, liberarem o limite que foi pago. Tenho que ficar comprando as coisas "pingado". Isso é chato! Gostaria que avaliassem o meu caso, como cliente de vcs a muito tempo.
Ademilson Lisboa;2 de setembro de 2022;Gostei muito dos serviço parabéns a equipe... Poderiam colocar a opção do cartão virtual somente para assinatura e somente 24h no lugar de 72h para expirar. Pensem em uma confirmação de compra pelo app nas compras pela internet.
Edvaldo S;29 de outubro de 2022;Voltou a funcionar o compartilhamento e baixa em PDF da fatura. Que bom que corrigiram o bug. Reinstalei o APP. Agora consigo imprimir a fatura e recebe-la digital. Depois de vários dias agora melhorou.
Um usuário do Google;16 de dezembro de 2019;Infelizmente não compete com o roxinho, a plataforma é ruim de navegar, o cartão de crédito é bom mas o app é muito ruim para gerenciar gastos e controlar, além disso não tem a opção de contestação de conta ou bloqueio temporário, sou correntista a 9 anos e não vi grandes avanços para o cliente deste banco. Estou pensando em portar para o Santander!!! Esse aplicativo não gera o cartão virtual também, é muito erro!!!
Elen Caroline;28 de outubro de 2022;Já sou cliente há mais de 6 anos nunca se quer me deram um cartão de crédito tenho score alto movimento MT a conta e não tenho nenhum tipo de pagamento em atraso .vou mudar de banco isso sim .
helena souza faria;23 de setembro de 2022;Não serve pra nada se vc tiver problemas vai pagar seus pecados na agência, fatura cobrada em dia,cobrança nota mil.
Liliani Canovas;12 de setembro de 2022;Desde que instalei o app não consigo visualizar a fatura...trava em branco e não carrega😠😠 Após alguns contatos com a equipe, e outras tentativas , normalizaram a visualização das informações 👏👏
Um usuário do Google;11 de junho de 2019;Aplicativo horrível, se você fizer uma compra demora dias para constar no extrato (no meu cartão extra aparece na hora). Não consigo acompanhar quando o cartão é usado, somente no final do mês que aparece o extrato completo e mesmo assim nem tem opção de imprimir a fatura toda, somente o boleto para pagamento. E mesmo sendo correntista da Bradesco, não consigo fazer o pagamento direto nesse aplicativo, somente no do banco e ainda demoram 72 horas para repor o limite, péssimo 👎
Alessandra Fraga;23 de setembro de 2022;Bom dia .Hoje não consigo entrar no aplicativo , a tela está congelada por favor arrumem para eu poder conferir minhas compras de hoje .
Katia Juliane;29 de dezembro de 2021;Atende as minhas necessidades quanto a emissão da fatura, venc e melhor data para compra, porém, o extrato do cartão é ruim, não deveria aparecer fatura que vc já pagou na primeira parte ou no extrato da fatura seguinte ... O extrato fica confuso, muita informação... muitas vezes tenho dificuldade de entender exatamente o que tá acontecendo rs
Camilla Melo;3 de agosto de 2022;Esse aplicativo é TERRÍVEL, tento entrar e ele não abre. Estou há dois dias tentando abrir pra baixar a fatura e não consigo. Já desinstalei várias vezes e instalei novamente e não melhorou. Nada que eu faço ajuda esse aplicativo funcionar. E o pior de tudo é ter que ficar horas no celular esperando atendimento para pedir uma fatura sendo que a mesma nunca chega em meu endereço. Isso é cansativo e é uma tremenda falta de respeito com o cliente. Melhorem!!
Sparda304_;8 de setembro de 2022;Aplicativo com interface confusa, difícil de usar, não tem opção nenhuma pra contestar ou denunciar compras que não reconheço
Patricia Bastos;15 de outubro de 2022;App ruim! Sempre informa que a senha tá inválida. Cadastro nova senha, permite abrir o app uma vez e depois já informa q a senha está inválida.
Um usuário do Google;27 de dezembro de 2019;Aplicativo muito funcional,entretanto algumas funções deveria constar, tais possibilidade de pagamento antecipado da fatura, Gerador de fatura por boleto de pagamento, extrato mais detalhado de compras, estabelecimentos, data e compras de meses anteriores. Mas enfim o aplicativo é ótimo e tende a buscar a excelência.
Um usuário do Google;20 de abril de 2020;O aplicativo deixa a desejar, sempre q vc vai pagar,há uma confusão em saber direitinho sobre o que está pagando e quantas parcelas faltam,muita confusão e falta de detalhes,,, a outra coisa que me intriga é para poder pagar antecipado as faturas tem que ligar p liberar, ai nao da,sendo que a vantagem e para o banco,deveria ter essa opção,de antecipação de uma e mais parcelas,e com descontos!
Victor Beda;7 de setembro de 2022;Ainda não tem a opção de colocar tag ou nomear as compras, faço muitas compras no mesmo mercado e seria bom lembrar o que comprei kk
bruno mendes;2 de novembro de 2022;Ruim de usar.. pouco prático..digita a senha e o aplicativo não abre... péssimo ... Baixei o app novamente, funcionou depois parou de funcionar.... continua péssimo... Zero estrela
marina niel trindade;6 de junho de 2022;Poderia ter mto mais funções, só serve pra consultas, não é tão útil. Tb precisa melhorar o tempo que demora para aparecer as compras na fatura pelo app, nem sempre é na hora e geralmente a fatura em aberto não mostra o valor total com as compras parceladas. Então até para consultas é ruim! E se vc tiver mais de um cartão, vai ter que ter um email diferente pra cada cartão pra poder cadastrar no app, péssimo isso!
Caroline Thomaz;8 de setembro de 2022;Horrível, faz 2 dias que não consigo entrar no app, coloco a senha,ele volta pra colocar senha novamente e não sai disso..
Danielle Mendes;6 de setembro de 2022;Não é possivel antecipar pagamento , também não consigo gerar o boleto da fatura para pagar antes do vencimento do débito automático precisar rever as opções .
Nicolas Alves;16 de julho de 2022;Estou três dias tentando efetivar uma simples transação através do meu app e simplesmente não aprovam! É simplesmente sensacional a falta de respeito conosco, que estamos pagando pelos serviços contratados. Precisei entrar em contato inúmeras vezes para só então descobrir que existe um problema técnico, e em função disso existem a indisponibilidade do produto que preciso utilizar. Fora o transtorno que passei, ainda descubro que a cesta de serviços é incompleta. Insatisfação completa.
Marcos Paulo Nunes;11 de novembro de 2022;App fácil de manuseio e intuitivo
Moisés Laurentino;22 de junho de 2021;O aplicativo ficou péssimo. Letras minúsculas (onde fica a acessibilidade?), falta de conexão entre os campos e navegação nada intuitiva. Se isso não bastasse, as informações não são atualizadas real time. Péssimo é pouco.
Hélio Souza;4 de novembro de 2022;Já tem uns 4 dias que não consigo troca de um cartão para o outro Sempre dando erro Assim nem consigo acompanhar as faturas dos cartões Por favor arrumem isso
Armindo Kleber S. Cruz;5 de novembro de 2022;Não gosto muitos das funcionalidades do app. Não acho ele autoexplicativo.
Felipe Souza;19 de junho de 2022;A atualização melhorou muito, porém, falta acrescentar mais algumas funções, como cartão virtual que seja excluído apenas quando o usuário quiser, possibilidade de contestar alguma compra não reconhecida diretamente pelo app! No geral ficou muito melhor!
Tatiane Escobar;17 de outubro de 2022;Aplicativo fácil de manusear. Excelente!
Paulo Aguiar;9 de outubro de 2022;Poderia ter a opção de ver os valores totais ainda pendentes de pagamento
Maria Luiza da Cruz dos Santos Santos;1 de dezembro de 2020;No início que baixei era bom, mas agora tá péssimo, não consigo colocar 2 cartões pra ver minhas faturas, pedi a opção de finalização do App, pra que eu possa acessar todas as opções, porém nunca aceita o código que vem pro meu email, vou desistalar!
Augusto Martinot;10 de outubro de 2022;Ridículo. Não permite vc mudar a forma de pagamento... é no débito automático e ponto final.
Marilia Rodriguesjzsnsj;14 de novembro de 2022;Nunca conseguir abrir o app , tenho sempre que ir a uma loja física pra poder pagar a fatura
Ingrid Mayara;9 de novembro de 2022;Desde que mudei de celular não consigo acessar o app pelo meu novo celular fica dando acesso bloqueado, decepcionada ter que ir no banco só pra resolver isso
Reginaldo Duarte (Régis);6 de setembro de 2022;Atrasei um dia, cobraram quase 20 reais de multa. Sempre pago em dia ou antecipo as vezes o pagamento e não recebo nada de bônus ou benefício por isso, mas se eu pagar atrasado um dia pago multa alta aff 🤦‍♂️ ridículo!!!!
Tania Neves;7 de julho de 2022;Não consigo completar a configuração do app, porque dá erro. Já desinstalei, reinstalei, limpei cache, nada funciona, continua dando erro. Assim não tenho acesso a fatura nem a outras informações importantes. Então não presta pra nada!
Alexsundae “Tio nenem” Firmino;13 de janeiro de 2022;Aplicativo depois da atualização tá muito e muito e muito e muito ruim, falta de respeito com o cliente. Eu me cadastro, quando saio do app e tento entrar de novo não consigo entrar com a senha e nem com a digital, só consigo entrar se eu excluir e instalar de novo e fazer novamente o cadastro, e se sair não pega de novo. Consertem isso PF, o app é um adianto pra todos nós, pra fazer consulta e pagamentos.
Ranimy Leite;16 de julho de 2021;Aplicativo horrível, não sei como uma instituição bancária mantém um aplicativo desse nível, realmente os bancos digitais são bem melhores, pelo menos no quesito tecnologia. A fatura mostra registros duplicados, é demorado pra carregar, a fluidez é péssima, tá bom de mudar completamente a stack na qual esse APP é feita e tentar se preocupar com a experiência do usuário, pelo visto não tem setor de qualidade de desenvolvimento e se tiver tem algo errado! Por fim, espero que melhorem esse APP.
Victor Martin;23 de outubro de 2022;Nenhuma compra q se faça aparece uma simples notificação. Básico isso.
carlos roberto marques da silva;3 de outubro de 2022;o aplicativo é bem básico, não é intuitivo, mas o real motivo de vir falar algo é na parte de ver a fatura, os ícones do zoom, baixar ou compartilhar aparecem no aplicativo, mas sem nenhuma funcionalidade, ficam apenas de "enfeite"
Fabio Thomaz;9 de novembro de 2022;Já desinstalei e instalei o app diversas vezes e continua sem funcionar direito ... deveria servir para nós poupar tempo, mas como não funciona, temos que parar o que estamos fazendo para ligar e resolver via telefone .. lamentável !
Angela Cristina Caixeta;3 de setembro de 2022;Meu aplicativo não reconhece a minha biometria, não aceita colocar senha, já desinstalei e instalei novamente e continua o mesmo problema. Péssimo
Um usuário do Google;21 de maio de 2019;Depois da última atualização, começou dar erro quando tento entrar no app (Sua conexão com o Bradesco não é segura. Por motivos de segurança o aplicativo será finalizado). Já liguei na central e segundo o atendente, foi realizado um Reset no app, depois desse procedimento, funcionou por umas três vezes, mas depois parou novamente. Difícil...
joao victor;3 de outubro de 2022;No dia que ele quer ele não funciona. Já passei muita, mas muita raiva. Não recomendo.
Wagner Grael;27 de setembro de 2022;Não se consegue fazer o download ou enviar a fatura em PDF, tem os ícones de download e compartilhamento porém não funcionam
marcelo ayres;8 de julho de 2021;Deixa muito a desejar... Deveria ter a opção de poder pagar a fatura a qualquer momento pra quem está no débito automático, ter que esperar até o vencimento muitas vezes só atrapalha. E não tem a opção de cancelar o débito automático no aplicativo.
Andreia Almeida;5 de novembro de 2022;Sempre tem que ter a opção de imprimir a fatura do cartão juntamente com o cód de barras
antonio eduardo meneguzzo;13 de setembro de 2022;Estou tentando avisá-los que vou viajar ao exterior portanto espero usar meu cartão A mex de 15.09 a 04.10 na Italia e não estou conseguindo.
Milena Costa Vieira;4 de outubro de 2022;O app era ótimo,facilitava bastante,mas ultimamente minha experiência tem sido frustrante,ele nunca reconhece a senha. Quando preciso não consigo acessar
Um usuário do Google;9 de novembro de 2018;O app tem os mesmos recursos do app da conta bancária exclusivo, ou seja pouco nescessário , e falta uma opção importante como ex ,poder parcelar a fatura ou pagá-la o mínimo ,pois o meu cartão está em débito automático, só é possível fazer por computador ou caixa eletrônico, o app não oferece essa opção, sem mais obrigado.
Gisele Salasar;13 de setembro de 2022;Horrível sempre com problema é cartão e aplicativo que não recomendo, aplicativo na maioria das vezes não abri( serviço não disponível no momento)ele quase nunca abre para visualizar a fatura...quase sempre diz serviço não disponível no momento. Nunca esta disponível quando termina quero quebra esse cartão.Pessimo eu só queria que ele abrisse quando preciso.Esse vai ser o último mês que uso esse cartão esse aplicativo é muito 👎
Alba Gercilia;25 de outubro de 2022;Eu paguei meu cartão no dia 5 de outubro de 2022 ,paguei 1792,92 depois que paguei adicionaram um juros nada conveniente. Mesmo assim liguei para o cartão de crédito relatei o que aconteceu o não nos escutam eu acabei pedindo para adiantar o pagamento de +ou- 310 reais a menina disse que me passaria por email é por sms Peguei código de barras e o valor veio Cheio e mesmo antes de chegar novembro tenho 341 para pagar isso me causou revolta. 😠
Carina Cary;11 de novembro de 2022;Demora muitos dias para atualizar o pagamento da fatura e para o próx mês continua aparecendo o valor da fatura paga anteriormente juntamente com a próx fatura do mês seguinte.
Um usuário do Google;13 de setembro de 2019;O cartão é muito bom, mas o aplicativo é muito engessado. Tentei antecipar o parcelamento de uma compra para pagar, mas não tem essa opção e tem aue ligar na central wue só dá um retorno, no prazo de 8 dias. Por exemplo, no aplicativo do cartão Carrefour, você faz esse procedimento muito simples, é selecionar as parcelas que ele já antecipa, sem a necessidade de ligar. Um feedback de melhoria. Outro ponto, o cartão poderia ser internacional.
Geovânio Rocha;31 de outubro de 2022;Já tinha feito uma avaliação negativa sobre o app, e agora ficou pior não consigo nem entrar, o mesmo só da tela vermelha
Mario Cesar Figueiredo;17 de maio de 2022;Baixei a nota de "bom" para "ruim". Estou decepcionado com o app e consequentemente com o cartão. O app é cheio de erros e vive travando meu acesso. Quanto ao cartão é bloqueado com frequência por motivos que dizem ser de segurança. No começo do mês tive que ficar pendurado quase o dia todo pra reverter esse incômodo, nem as atendentes conseguiam mais me ajudar. Por fim, desinstalei e reinstalei o app no celular sem ter essa dica de ninguém. Hoje está dando erro de novo.
nubianne barbosa;1 de setembro de 2022;Nas ultimas semanas nao consigo mais acessar, toda vez aparece login inválido
Cristo Paschalis;3 de novembro de 2022;APP complicado para mexer tentando antecipar fatura e não consigo
Patrícia Carvalho;11 de setembro de 2022;Gostaria de pagar a fatura antecipada qdo quiser, mas não é possível 😔
Jose Guilherme Silva;30 de setembro de 2022;Agora bugou! Não consigo imprimir minha fatura de 02OUT2022 em pdf. Já desinstalei, reinstalei diversas vezes e nada. Isso é uma vergonha pois ninguém resolve esse problema. Voltou a dar problema. AGORA 30SET2022 NAO CONSIGO MAIS IMPRIMIR a fatura.
Um usuário do Google;2 de março de 2020;Sem querer ser chato, mas já sendo. O app do concorrente é muito mais intuitivo. Da p antecipar parcelas fazendo simulações, realizar acordos, solicitar aumento do limite e outras diversas operações. Tudo isso sem perder tempo entrando em contato com 0800, operadores ou envio de emails e aguardo de prazos. O app está ficando melhor, porém, ainda n foi disponibilizado a opção de antecipar parcelas. Bradesco fazendo isso melhora nossa vida e desafoga o setor de atendimento. Aguardo, hein! :)
Roberta Forster;8 de junho de 2022;EDIT : não, não é possível antecipar, Bradesco! Eu não consigo pagar nem minha fatura atual pois o app emite um boleto inválido!! O maior arrependimento da minha vida. Não consigo pagar faturas antecipadas, aí tenho que esperar o dia do vencimento, daí eu esqueço de pagar. Daí vem juros, de novo não consigo pagar porque não chegou o dia do vencimento "aguarde dois dias úteis depois do fechamento da fatura pra pagar" totalmente sem sentido! Pior experiência de todas com cartão e aplicativo!
RaquelLivia Andrade;10 de novembro de 2022;Muito Ruim , demora a entrar , não consigo acessar 2 cartões Bradesco, tenho tá sempre excluindo e cadastrado pra trocar o cartão pois não tem essa opção
Anderson Mesquita;12 de outubro de 2022;Para mim o App é muito útil para meu controle mensal, porém, não estou mais conseguindo baixar a FATURA EM PDF, os botões acima de DOWNLOAD e COMPARTILHAR não estão mais funcionando. Por favor, dêem uma atenção nesse detalhe, pois é algo de extrema importância para quem faz gerenciamento e planejamento financeiro.
Luciana Lu;27 de outubro de 2022;Aplicativo confuso e sem informações básicas.
Ane Karoline;16 de setembro de 2022;péssimo, pouquíssimas opções e trava demais
Um usuário do Google;28 de maio de 2019;O aplicativo é muito fácil para navegar. Gostaria que as atualizações das compras realizadas e o fechamento da fatura fossem mais rápidos. A fatura fecha e demora para atualizar e as compras costumam demorar até 2 dias. Fora isso, gosto muito do aplicativo.
Um usuário do Google;15 de abril de 2019;App limitadíssimo se você possui cartão Bradescard. Não possui opção de chat, não possui opção de realizar aviso de viagem, enfim serve somente para saber o valor da fatura, gastos e nada mais, um desastre. Tenho Itaucard e o app deles é infinitamente melhor, posso fazer de tudo por lá sem me estressar no telefone com atendentes mal preparados.
antonio bahia;4 de maio de 2021;O pior aplicativos de cartão que existe. Estou tentando pegar a fatura e não consigo. O sistema é tão burro que não envia a fatura automaticamente depois do primeiro acesso. É impressionante como um banco que é dono do Nubank consegue ter um app que funciona e outro que tem excesso de burocracias.
Josefa Maria da silva;3 de novembro de 2022;Olá eu não estou conseguindo navegar o app do Bradesco para consultar a fatura do mês 11/2022 porem eu preciso consultar a farura e o que estar acontecendo? O app estar desatualizado? E porquer? Por genteleza eu preciso navegar o app!!
Samuel Souza;6 de julho de 2022;Aplicativo muito ruim. Podia disponibilizar um chat com atendimento humano iguais os bancos digitais, (Rápido e eficiente). Ir em agência resolver problemas bancários já é algo ultrapassado. O aplicativo não é nada intuitivo e trava direto.
Wederson Moreira;24 de outubro de 2022;Trava para enviar a fatura. Mal disposição dos itens dificultando encontrar os itens desejados
